,fecha,producto,categoria,cantidad,precio_unitario,total,metodo_pago,es_outlier,cantidad_log
3212,2024-10-10,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
3213,2024-01-29,Refresco 2L,Bebidas,5,1.1,5.5,Tarjeta débito,False,1.791759469228055
3214,2023-07-29,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta crédito,False,0.6931471805599453
3215,2023-12-23,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
3216,2023-12-18,Leche entera,Lácteos,1,1.2,1.2,Tarjeta débito,False,0.6931471805599453
3219,2023-04-12,Bolsas plásticas,Descartables,11,0.1,1.1,Tarjeta débito,False,2.4849066497880004
3222,2023-08-31,Bolsas plásticas,Descartables,8,0.1,0.8,Tarjeta débito,False,2.1972245773362196
3223,2024-07-01,Carne molida,Carnes,3,5.8,17.4,Tarjeta débito,False,1.3862943611198906
3225,2023-08-26,Helado familiar,Lácteos,1,4.0,4.0,Transferencia,False,0.6931471805599453
3226,2024-08-07,Yogurt natural,Lácteos,2,0.9,1.8,Tarjeta crédito,False,1.0986122886681098
3227,2024-10-07,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta débito,False,0.6931471805599453
3229,2024-07-06,Papas precocinadas,Congelados,6,2.3,13.8,Tarjeta débito,False,1.9459101490553132
3230,2023-10-26,Bolsas plásticas,Descartables,7,0.1,0.7,Efectivo,False,2.0794415416798357
3231,2024-02-17,Papas precocinadas,Congelados,4,2.3,9.2,Efectivo,False,1.6094379124341003
3232,2024-05-30,Pasta de Tomate,Enlatados,1,0.75,0.75,Efectivo,False,0.6931471805599453
3234,2023-04-29,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta débito,False,0.6931471805599453
3235,2023-11-09,Helado familiar,Lácteos,3,4.0,12.0,Transferencia,False,1.3862943611198906
3236,2023-12-30,Bolsas plásticas,Descartables,10,0.1,1.0,Efectivo,False,2.3978952727983707
3238,2024-10-23,Papas precocinadas,Congelados,6,2.3,13.8,Transferencia,False,1.9459101490553132
3239,2024-03-21,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta débito,False,0.6931471805599453
3240,2023-08-29,Bolsas plásticas,Descartables,7,0.1,0.7,Tarjeta crédito,False,2.0794415416798357
3241,2024-02-15,Pasta de Tomate,Enlatados,1,0.75,0.75,Efectivo,False,0.6931471805599453
3242,2023-08-16,Bolsas plásticas,Descartables,7,0.1,0.7,Tarjeta crédito,False,2.0794415416798357
3243,2024-02-24,Pasta de Tomate,Enlatados,5,0.75,3.75,Efectivo,False,1.791759469228055
3244,2024-03-02,Pasta de Tomate,Enlatados,5,0.75,3.75,Tarjeta débito,False,1.791759469228055
3245,2024-11-20,Bolsas plásticas,Descartables,7,0.1,0.7,Tarjeta débito,False,2.0794415416798357
3246,2024-01-03,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta débito,False,0.6931471805599453
3247,2024-04-26,Leche entera,Lácteos,4,1.2,4.8,Transferencia,False,1.6094379124341003
3248,2024-08-24,Pasta de Tomate,Enlatados,4,0.75,3.0,Transferencia,False,1.6094379124341003
3249,2024-11-11,Bolsas plásticas,Descartables,13,0.1,1.3,Tarjeta crédito,False,2.6390573296152584
3250,2024-05-07,Pollo entero,Carnes,2,4.5,9.0,Tarjeta crédito,False,1.0986122886681098
3251,2023-07-13,Carne molida,Carnes,1,5.8,5.8,Tarjeta crédito,False,0.6931471805599453
3252,2023-01-03,Jamón de pavo,Embutidos,4,3.2,12.8,Tarjeta crédito,True,1.6094379124341003
3253,2023-08-31,Pasta de Tomate,Enlatados,1,0.75,0.75,Transferencia,False,0.6931471805599453
3254,2024-11-10,Bolsas plásticas,Descartables,13,0.1,1.3,Tarjeta débito,False,2.6390573296152584
3257,2024-07-15,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
3258,2024-08-30,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta débito,False,0.6931471805599453
3259,2023-07-29,Refresco 2L,Bebidas,9,1.1,9.9,Tarjeta débito,False,2.302585092994046
3260,2023-06-16,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
3261,2023-03-31,Refresco 2L,Bebidas,2,1.1,2.2,Tarjeta crédito,False,1.0986122886681098
3262,2024-06-27,Bolsas plásticas,Descartables,6,0.1,0.6,Efectivo,False,1.9459101490553132
3264,2024-08-22,Carne molida,Carnes,1,5.8,5.8,Transferencia,False,0.6931471805599453
3265,2023-07-20,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
3266,2024-05-17,Helado familiar,Lácteos,2,4.0,8.0,Tarjeta débito,False,1.0986122886681098
3267,2023-08-09,Bolsas plásticas,Descartables,11,0.1,1.1,Efectivo,False,2.4849066497880004
3268,2023-12-18,Carne molida,Carnes,5,5.8,29.0,Tarjeta débito,True,1.791759469228055
3270,2023-09-25,Leche entera,Lácteos,2,1.2,2.4,Efectivo,False,1.0986122886681098
3271,2023-06-14,Jamón de pavo,Embutidos,2,3.2,6.4,Efectivo,False,1.0986122886681098
3272,2024-02-19,Carne molida,Carnes,1,5.8,5.8,Transferencia,False,0.6931471805599453
3273,2024-10-18,Leche entera,Lácteos,2,1.2,2.4,Tarjeta débito,False,1.0986122886681098
3275,2024-12-09,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
3276,2024-08-07,Pollo entero,Carnes,1,4.5,4.5,QR,False,0.6931471805599453
3277,2024-06-01,Yogurt natural,Lácteos,2,0.9,1.8,Efectivo,False,1.0986122886681098
3278,2023-12-21,Papas precocinadas,Congelados,3,2.3,6.9,Efectivo,False,1.3862943611198906
3280,2023-12-22,Refresco 2L,Bebidas,9,1.1,9.9,Transferencia,False,2.302585092994046
3281,2024-09-17,Yogurt natural,Lácteos,2,0.9,1.8,Tarjeta crédito,False,1.0986122886681098
3282,2023-11-25,Yogurt natural,Lácteos,1,0.9,0.9,Tarjeta débito,False,0.6931471805599453
3284,2023-06-06,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta débito,False,0.6931471805599453
3285,2023-03-21,Yogurt natural,Lácteos,2,0.9,1.8,Tarjeta débito,False,1.0986122886681098
3287,2023-09-19,Helado familiar,Lácteos,1,4.0,4.0,Transferencia,False,0.6931471805599453
3288,2023-11-11,Leche entera,Lácteos,7,1.2,8.4,Tarjeta crédito,True,2.0794415416798357
3289,2024-06-13,Pollo entero,Carnes,3,4.5,13.5,Efectivo,False,1.3862943611198906
3290,2024-04-16,Pasta de Tomate,Enlatados,2,0.75,1.5,Tarjeta crédito,False,1.0986122886681098
3292,2023-05-31,Bolsas plásticas,Descartables,6,0.1,0.6,Tarjeta crédito,False,1.9459101490553132
3293,2023-03-20,Carne molida,Carnes,3,5.8,17.4,Tarjeta débito,False,1.3862943611198906
3294,2023-05-23,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
3295,2024-08-16,Carne molida,Carnes,3,5.8,17.4,QR,False,1.3862943611198906
3296,2024-09-08,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
3297,2024-10-30,Refresco 2L,Bebidas,6,1.1,6.6,Tarjeta crédito,False,1.9459101490553132
3299,2024-07-11,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta débito,False,0.6931471805599453
3300,2024-01-23,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
3301,2023-08-26,Leche entera,Lácteos,4,1.2,4.8,Tarjeta débito,False,1.6094379124341003
3302,2024-01-22,Pollo entero,Carnes,3,4.5,13.5,Efectivo,False,1.3862943611198906
3303,2023-05-13,Pollo entero,Carnes,2,4.5,9.0,Efectivo,False,1.0986122886681098
3304,2023-08-08,Leche entera,Lácteos,6,1.2,7.2,Tarjeta débito,False,1.9459101490553132
3305,2024-11-23,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta débito,False,0.6931471805599453
3306,2023-04-04,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
3307,2023-12-16,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
3308,2023-05-24,Jamón de pavo,Embutidos,3,3.2,9.6,Efectivo,False,1.3862943611198906
3309,2024-02-08,Pollo entero,Carnes,1,4.5,4.5,Transferencia,False,0.6931471805599453
3310,2024-11-14,Bolsas plásticas,Descartables,9,0.1,0.9,Transferencia,False,2.302585092994046
3311,2023-07-28,Refresco 2L,Bebidas,9,1.1,9.9,Tarjeta crédito,False,2.302585092994046
3312,2024-08-31,Papas precocinadas,Congelados,3,2.3,6.9,Tarjeta débito,False,1.3862943611198906
3313,2024-01-22,Carne molida,Carnes,1,5.8,5.8,Tarjeta crédito,False,0.6931471805599453
3315,2024-06-20,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta débito,False,0.6931471805599453
3316,2023-03-11,Pollo entero,Carnes,2,4.5,9.0,Tarjeta crédito,False,1.0986122886681098
3317,2024-07-23,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
3318,2024-10-17,Yogurt natural,Lácteos,2,0.9,1.8,Tarjeta débito,False,1.0986122886681098
3319,2024-02-23,Pasta de Tomate,Enlatados,1,0.75,0.75,Tarjeta crédito,False,0.6931471805599453
3321,2024-02-08,Papas precocinadas,Congelados,2,2.3,4.6,Tarjeta débito,False,1.0986122886681098
3322,2023-11-11,Jamón de pavo,Embutidos,1,3.2,3.2,Efectivo,False,0.6931471805599453
3323,2023-07-18,Refresco 2L,Bebidas,5,1.1,5.5,Tarjeta débito,False,1.791759469228055
3324,2023-06-05,Refresco 2L,Bebidas,2,1.1,2.2,Tarjeta débito,False,1.0986122886681098
3326,2024-07-31,Pasta de Tomate,Enlatados,6,0.75,4.5,Tarjeta crédito,False,1.9459101490553132
3327,2024-04-16,Jamón de pavo,Embutidos,1,3.2,3.2,Efectivo,False,0.6931471805599453
3329,2024-10-29,Pasta de Tomate,Enlatados,1,0.75,0.75,Tarjeta crédito,False,0.6931471805599453
3331,2024-01-11,Pasta de Tomate,Enlatados,4,0.75,3.0,Transferencia,False,1.6094379124341003
3332,2024-06-19,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
3333,2023-06-15,Bolsas plásticas,Descartables,12,0.1,1.2,Tarjeta débito,False,2.5649493574615367
3334,2023-04-24,Bolsas plásticas,Descartables,7,0.1,0.7,Tarjeta débito,False,2.0794415416798357
3336,2024-03-30,Pasta de Tomate,Enlatados,4,0.75,3.0,Tarjeta débito,False,1.6094379124341003
3337,2024-04-25,Refresco 2L,Bebidas,10,1.1,11.0,Efectivo,False,2.3978952727983707
3338,2024-02-26,Bolsas plásticas,Descartables,9,0.1,0.9,Tarjeta débito,False,2.302585092994046
3339,2023-09-29,Carne molida,Carnes,2,5.8,11.6,Tarjeta débito,False,1.0986122886681098
3340,2023-11-09,Papas precocinadas,Congelados,2,2.3,4.6,Tarjeta débito,False,1.0986122886681098
3341,2023-09-28,Papas precocinadas,Congelados,2,2.3,4.6,Tarjeta débito,False,1.0986122886681098
3342,2024-06-22,Refresco 2L,Bebidas,6,1.1,6.6,Tarjeta débito,False,1.9459101490553132
3343,2024-09-26,Bolsas plásticas,Descartables,5,0.1,0.5,QR,False,1.791759469228055
3344,2023-06-05,Yogurt natural,Lácteos,6,0.9,5.4,Tarjeta débito,False,1.9459101490553132
3345,2023-11-17,Pasta de Tomate,Enlatados,4,0.75,3.0,Efectivo,False,1.6094379124341003
3346,2023-03-27,Refresco 2L,Bebidas,1,1.1,1.1,Efectivo,False,0.6931471805599453
3347,2024-09-23,Bolsas plásticas,Descartables,10,0.1,1.0,Tarjeta débito,False,2.3978952727983707
3349,2024-02-08,Pasta de Tomate,Enlatados,2,0.75,1.5,Tarjeta débito,False,1.0986122886681098
3351,2024-11-14,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
3352,2024-08-14,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
3354,2023-05-06,Papas precocinadas,Congelados,6,2.3,13.8,Efectivo,False,1.9459101490553132
3355,2023-04-27,Helado familiar,Lácteos,1,4.0,4.0,Efectivo,False,0.6931471805599453
3356,2023-08-22,Helado familiar,Lácteos,1,4.0,4.0,Efectivo,False,0.6931471805599453
3358,2024-04-18,Helado familiar,Lácteos,1,4.0,4.0,Efectivo,False,0.6931471805599453
3359,2023-07-03,Pasta de Tomate,Enlatados,3,0.75,2.25,Efectivo,False,1.3862943611198906
3360,2023-11-12,Leche entera,Lácteos,3,1.2,3.6,Tarjeta crédito,False,1.3862943611198906
3362,2023-03-18,Bolsas plásticas,Descartables,6,0.1,0.6,Tarjeta débito,False,1.9459101490553132
3363,2023-04-25,Leche entera,Lácteos,4,1.2,4.8,Transferencia,False,1.6094379124341003
3365,2023-12-30,Refresco 2L,Bebidas,6,1.1,6.6,Tarjeta crédito,False,1.9459101490553132
3366,2023-04-10,Bolsas plásticas,Descartables,11,0.1,1.1,Tarjeta débito,False,2.4849066497880004
3367,2024-05-13,Jamón de pavo,Embutidos,3,3.2,9.6,Tarjeta crédito,False,1.3862943611198906
3368,2024-03-30,Papas precocinadas,Congelados,4,2.3,9.2,Tarjeta débito,False,1.6094379124341003
3370,2023-07-26,Yogurt natural,Lácteos,2,0.9,1.8,Tarjeta débito,False,1.0986122886681098
3371,2023-06-29,Leche entera,Lácteos,3,1.2,3.6,Efectivo,False,1.3862943611198906
3372,2024-08-29,Pasta de Tomate,Enlatados,5,0.75,3.75,Tarjeta débito,False,1.791759469228055
3374,2023-02-05,Leche entera,Lácteos,1,1.2,1.2,Tarjeta débito,False,0.6931471805599453
3375,2023-11-05,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
3376,2024-09-30,Refresco 2L,Bebidas,3,1.1,3.3,Efectivo,False,1.3862943611198906
3379,2023-07-26,Bolsas plásticas,Descartables,10,0.1,1.0,Tarjeta débito,False,2.3978952727983707
3380,2024-08-28,Refresco 2L,Bebidas,5,1.1,5.5,Efectivo,False,1.791759469228055
3381,2024-06-04,Refresco 2L,Bebidas,3,1.1,3.3,Transferencia,False,1.3862943611198906
3382,2024-08-30,Leche entera,Lácteos,2,1.2,2.4,Tarjeta débito,False,1.0986122886681098
3383,2023-08-08,Refresco 2L,Bebidas,4,1.1,4.4,Tarjeta débito,False,1.6094379124341003
3384,2023-08-26,Leche entera,Lácteos,2,1.2,2.4,Efectivo,False,1.0986122886681098
3385,2024-02-23,Carne molida,Carnes,2,5.8,11.6,Efectivo,False,1.0986122886681098
3387,2024-06-29,Refresco 2L,Bebidas,5,1.1,5.5,Transferencia,False,1.791759469228055
3388,2023-03-31,Refresco 2L,Bebidas,6,1.1,6.6,Efectivo,False,1.9459101490553132
3389,2023-06-16,Carne molida,Carnes,1,5.8,5.8,QR,False,0.6931471805599453
3390,2024-01-20,Refresco 2L,Bebidas,2,1.1,2.2,Efectivo,False,1.0986122886681098
3391,2024-01-10,Bolsas plásticas,Descartables,6,0.1,0.6,Efectivo,False,1.9459101490553132
3392,2024-07-05,Yogurt natural,Lácteos,4,0.9,3.6,Tarjeta crédito,False,1.6094379124341003
3394,2024-07-18,Bolsas plásticas,Descartables,13,0.1,1.3,Tarjeta débito,False,2.6390573296152584
3395,2023-06-14,Carne molida,Carnes,1,5.8,5.8,Tarjeta crédito,False,0.6931471805599453
3396,2023-06-20,Papas precocinadas,Congelados,2,2.3,4.6,Efectivo,False,1.0986122886681098
3397,2024-09-17,Yogurt natural,Lácteos,1,0.9,0.9,Tarjeta crédito,False,0.6931471805599453
3399,2024-08-31,Pasta de Tomate,Enlatados,2,0.75,1.5,Tarjeta crédito,False,1.0986122886681098
3400,2024-08-21,Leche entera,Lácteos,2,1.2,2.4,QR,False,1.0986122886681098
3401,2024-02-09,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta crédito,False,0.6931471805599453
3402,2023-10-11,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta crédito,False,0.6931471805599453
3403,2024-05-17,Papas precocinadas,Congelados,3,2.3,6.9,Efectivo,False,1.3862943611198906
3404,2023-10-19,Refresco 2L,Bebidas,4,1.1,4.4,Tarjeta crédito,False,1.6094379124341003
3405,2023-09-16,Papas precocinadas,Congelados,3,2.3,6.9,QR,False,1.3862943611198906
3406,2024-07-16,Pasta de Tomate,Enlatados,8,0.75,6.0,Tarjeta crédito,False,2.1972245773362196
3407,2023-05-31,Refresco 2L,Bebidas,3,1.1,3.3,Efectivo,False,1.3862943611198906
3408,2023-06-19,Jamón de pavo,Embutidos,1,3.2,3.2,Efectivo,False,0.6931471805599453
3409,2023-09-16,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
3410,2023-08-23,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta crédito,False,0.6931471805599453
3411,2023-09-14,Leche entera,Lácteos,1,1.2,1.2,Tarjeta débito,False,0.6931471805599453
3412,2024-05-08,Yogurt natural,Lácteos,3,0.9,2.7,Efectivo,False,1.3862943611198906
3413,2024-08-19,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
3414,2024-04-25,Pasta de Tomate,Enlatados,3,0.75,2.25,Tarjeta crédito,False,1.3862943611198906
3415,2023-09-10,Refresco 2L,Bebidas,6,1.1,6.6,Tarjeta débito,False,1.9459101490553132
3416,2024-06-06,Bolsas plásticas,Descartables,11,0.1,1.1,Transferencia,False,2.4849066497880004
3417,2023-06-29,Yogurt natural,Lácteos,2,0.9,1.8,Tarjeta débito,False,1.0986122886681098
3418,2023-05-31,Refresco 2L,Bebidas,6,1.1,6.6,Tarjeta débito,False,1.9459101490553132
3419,2023-03-14,Bolsas plásticas,Descartables,9,0.1,0.9,Efectivo,False,2.302585092994046
3420,2023-05-19,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
3421,2023-12-08,Pasta de Tomate,Enlatados,3,0.75,2.25,Tarjeta crédito,False,1.3862943611198906
3424,2023-05-16,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
3425,2024-08-13,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
3426,2023-03-02,Pollo entero,Carnes,1,4.5,4.5,QR,False,0.6931471805599453
3427,2024-08-27,Refresco 2L,Bebidas,2,1.1,2.2,Efectivo,False,1.0986122886681098
3428,2024-09-07,Bolsas plásticas,Descartables,10,0.1,1.0,Efectivo,False,2.3978952727983707
3429,2024-06-15,Yogurt natural,Lácteos,3,0.9,2.7,Efectivo,False,1.3862943611198906
3430,2023-10-31,Leche entera,Lácteos,1,1.2,1.2,Transferencia,False,0.6931471805599453
3431,2023-06-15,Leche entera,Lácteos,2,1.2,2.4,Tarjeta crédito,False,1.0986122886681098
3432,2023-06-03,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
3433,2024-06-22,Pasta de Tomate,Enlatados,4,0.75,3.0,Tarjeta crédito,False,1.6094379124341003
3434,2024-02-17,Carne molida,Carnes,5,5.8,29.0,Tarjeta débito,True,1.791759469228055
3435,2023-04-07,Leche entera,Lácteos,2,1.2,2.4,Tarjeta crédito,False,1.0986122886681098
3436,2023-04-17,Helado familiar,Lácteos,2,4.0,8.0,Transferencia,False,1.0986122886681098
3438,2023-12-07,Pasta de Tomate,Enlatados,3,0.75,2.25,Tarjeta crédito,False,1.3862943611198906
3439,2023-06-14,Refresco 2L,Bebidas,6,1.1,6.6,Efectivo,False,1.9459101490553132
3440,2024-05-01,Bolsas plásticas,Descartables,8,0.1,0.8,Tarjeta crédito,False,2.1972245773362196
3441,2023-05-20,Leche entera,Lácteos,2,1.2,2.4,Tarjeta débito,False,1.0986122886681098
3442,2024-05-16,Leche entera,Lácteos,1,1.2,1.2,Tarjeta crédito,False,0.6931471805599453
3443,2023-02-10,Pasta de Tomate,Enlatados,5,0.75,3.75,Tarjeta crédito,False,1.791759469228055
3444,2024-02-14,Bolsas plásticas,Descartables,11,0.1,1.1,Transferencia,False,2.4849066497880004
3445,2024-03-08,Refresco 2L,Bebidas,10,1.1,11.0,Efectivo,False,2.3978952727983707
3446,2024-04-18,Bolsas plásticas,Descartables,13,0.1,1.3,Tarjeta débito,False,2.6390573296152584
3447,2024-06-07,Refresco 2L,Bebidas,1,1.1,1.1,Transferencia,False,0.6931471805599453
3448,2023-02-09,Papas precocinadas,Congelados,1,2.3,2.3,Efectivo,False,0.6931471805599453
3449,2024-02-03,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
3450,2024-11-26,Leche entera,Lácteos,1,1.2,1.2,Tarjeta débito,False,0.6931471805599453
3451,2023-09-14,Pollo entero,Carnes,2,4.5,9.0,Efectivo,False,1.0986122886681098
3453,2023-11-10,Refresco 2L,Bebidas,4,1.1,4.4,Tarjeta débito,False,1.6094379124341003
3455,2024-01-23,Yogurt natural,Lácteos,2,0.9,1.8,Efectivo,False,1.0986122886681098
3457,2024-06-14,Papas precocinadas,Congelados,4,2.3,9.2,Transferencia,False,1.6094379124341003
3460,2024-10-29,Bolsas plásticas,Descartables,12,0.1,1.2,Efectivo,False,2.5649493574615367
3461,2023-03-07,Papas precocinadas,Congelados,3,2.3,6.9,Efectivo,False,1.3862943611198906
3463,2023-08-25,Bolsas plásticas,Descartables,4,0.1,0.4,Efectivo,False,1.6094379124341003
3465,2024-05-30,Pollo entero,Carnes,2,4.5,9.0,Efectivo,False,1.0986122886681098
3466,2024-12-06,Pasta de Tomate,Enlatados,4,0.75,3.0,Tarjeta crédito,False,1.6094379124341003
3467,2023-07-07,Refresco 2L,Bebidas,7,1.1,7.7,Efectivo,False,2.0794415416798357
3468,2023-03-10,Pollo entero,Carnes,4,4.5,18.0,Tarjeta débito,True,1.6094379124341003
3470,2024-06-28,Yogurt natural,Lácteos,3,0.9,2.7,Tarjeta débito,False,1.3862943611198906
3471,2024-01-06,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
3472,2023-07-15,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
3473,2024-05-25,Leche entera,Lácteos,4,1.2,4.8,Tarjeta débito,False,1.6094379124341003
3474,2023-07-15,Leche entera,Lácteos,1,1.2,1.2,Tarjeta débito,False,0.6931471805599453
3475,2023-03-29,Papas precocinadas,Congelados,3,2.3,6.9,Efectivo,False,1.3862943611198906
3476,2024-05-14,Pollo entero,Carnes,4,4.5,18.0,Tarjeta crédito,True,1.6094379124341003
3477,2024-10-19,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
3478,2023-08-15,Papas precocinadas,Congelados,1,2.3,2.3,Efectivo,False,0.6931471805599453
3480,2024-04-16,Bolsas plásticas,Descartables,7,0.1,0.7,Efectivo,False,2.0794415416798357
3481,2023-12-05,Pasta de Tomate,Enlatados,4,0.75,3.0,Efectivo,False,1.6094379124341003
3482,2023-08-12,Leche entera,Lácteos,5,1.2,6.0,Transferencia,False,1.791759469228055
3485,2024-08-02,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
3486,2023-06-23,Bolsas plásticas,Descartables,9,0.1,0.9,Efectivo,False,2.302585092994046
3487,2024-04-07,Bolsas plásticas,Descartables,12,0.1,1.2,Tarjeta débito,False,2.5649493574615367
3488,2024-08-06,Papas precocinadas,Congelados,5,2.3,11.5,Tarjeta crédito,False,1.791759469228055
3489,2024-01-30,Refresco 2L,Bebidas,1,1.1,1.1,Tarjeta crédito,False,0.6931471805599453
3490,2023-10-19,Jamón de pavo,Embutidos,2,3.2,6.4,Tarjeta crédito,False,1.0986122886681098
3493,2023-08-17,Helado familiar,Lácteos,1,4.0,4.0,Transferencia,False,0.6931471805599453
3494,2023-04-24,Carne molida,Carnes,1,5.8,5.8,Tarjeta crédito,False,0.6931471805599453
3495,2023-09-25,Pasta de Tomate,Enlatados,1,0.75,0.75,Tarjeta crédito,False,0.6931471805599453
3497,2023-04-19,Bolsas plásticas,Descartables,7,0.1,0.7,Tarjeta crédito,False,2.0794415416798357
3498,2023-03-22,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta crédito,False,0.6931471805599453
3499,2024-10-16,Refresco 2L,Bebidas,4,1.1,4.4,Tarjeta crédito,False,1.6094379124341003
3500,2023-03-31,Refresco 2L,Bebidas,4,1.1,4.4,Tarjeta débito,False,1.6094379124341003
3501,2023-09-09,Pasta de Tomate,Enlatados,2,0.75,1.5,Transferencia,False,1.0986122886681098
3502,2023-10-06,Yogurt natural,Lácteos,3,0.9,2.7,Tarjeta débito,False,1.3862943611198906
3503,2024-05-08,Refresco 2L,Bebidas,7,1.1,7.7,Tarjeta débito,False,2.0794415416798357
3504,2024-08-14,Papas precocinadas,Congelados,2,2.3,4.6,Tarjeta débito,False,1.0986122886681098
3506,2024-08-08,Helado familiar,Lácteos,3,4.0,12.0,Tarjeta crédito,False,1.3862943611198906
